r,accuracy,target
"[2.138744354248047, 0.5041782855987549, 0.5]"
"[1.8183341026306152, 0.6537559032440186, 0.5]"
"[3.4686214923858643, 0.5076754689216614, 0.5]"
"[1.920393943786621, 0.5076674818992615, 0.5]"
"[2.2072479724884033, 0.6678765416145325, 0.5]"
"[2.0688717365264893, 0.526881754398346, 0.5]"
"[1.6643868684768677, 0.9002624750137329, 0.5]"
"[2.761956214904785, 0.5010582208633423, 0.5]"
"[2.7864813804626465, 0.5021645426750183, 0.5]"
"[2.4299113750457764, 0.53800368309021, 0.5]"
"[1.8849022388458252, 0.6168498396873474, 0.5]"
"[2.1491432189941406, 0.6069469451904297, 0.5]"
"[1.998887062072754, 0.5057651996612549, 0.5]"
"[2.083192825317383, 0.6666666865348816, 0.5]"
"[2.101724147796631, 0.500210165977478, 0.5]"
"[2.128277063369751, 0.5336538553237915, 0.5]"
"[2.157421588897705, 0.5552193522453308, 0.5]"
"[2.355921983718872, 0.5004681944847107, 0.5]"
"[1.201988697052002, 0.845460832118988, 0.5]"
"[2.0644912719726562, 0.5601217746734619, 0.5]"
"[2.024693250656128, 0.5011876225471497, 0.5]"
"[1.968369483947754, 0.507556676864624, 0.5]"
"[2.185941219329834, 0.5299270153045654, 0.5]"
"[2.365662097930908, 0.5410830974578857, 0.5]"
"[1.4102425575256348, 0.9534613490104675, 0.5]"
"[2.2359001636505127, 0.6159420609474182, 0.5]"
"[2.223651647567749, 0.5008209943771362, 0.5]"
"[1.916727900505066, 0.5139546990394592, 0.5]"
"[2.092412233352661, 0.5002838969230652, 0.5]"
"[1.834468960762024, 0.7343358397483826, 0.5]"
"[2.1179187297821045, 0.5148295760154724, 0.5]"
"[2.3369579315185547, 0.500455379486084, 0.5]"
"[1.8417727947235107, 0.6484516859054565, 0.5]"
"[2.5724775791168213, 0.5013865828514099, 0.5]"
"[1.8890498876571655, 0.5462554693222046, 0.5]"
"[1.9031100273132324, 0.5064800381660461, 0.5]"
"[1.9059667587280273, 0.6196513175964355, 0.5]"
"[2.06439471244812, 0.5954323410987854, 0.5]"
"[2.2625045776367188, 0.5016903281211853, 0.5]"
"[2.1021792888641357, 0.598214328289032, 0.5]"
"[2.083566665649414, 0.5112309455871582, 0.5]"
"[1.85055410861969, 0.9388980269432068, 0.5]"
"[1.9726868867874146, 0.5286028385162354, 0.5]"
"[2.0337140560150146, 0.5045573115348816, 0.5]"
"[2.4983344078063965, 0.5892758369445801, 0.5]"
"[2.040165901184082, 0.547149121761322, 0.5]"
"[2.234337091445923, 0.5039682388305664, 0.5]"
"[2.1926634311676025, 0.5081433653831482, 0.5]"
"[2.3934848308563232, 0.5034213066101074, 0.5]"
"[1.9577968120574951, 0.5020768642425537, 0.5]"
"[2.0842232704162598, 0.5269761681556702, 0.5]"
"[2.3359060287475586, 0.5025906562805176, 0.5]"
"[2.2441890239715576, 0.5192146897315979, 0.5]"
"[2.15787672996521, 0.5151006579399109, 0.5]"
"[1.81971275806427, 0.7037037014961243, 0.5]"
"[2.4208080768585205, 0.5055155754089355, 0.5]"
"[2.318645715713501, 0.5021406412124634, 0.5]"
"[2.0369908809661865, 0.5052530765533447, 0.5]"
"[2.177031993865967, 0.5094696879386902, 0.5]"
"[2.4804491996765137, 0.5158959627151489, 0.5]"
"[1.782177448272705, 0.6756756901741028, 0.5]"
"[2.0782768726348877, 0.5040509104728699, 0.5]"
"[1.6073822975158691, 0.7714120149612427, 0.5]"
"[2.0682315826416016, 0.5367383360862732, 0.5]"
"[1.9421024322509766, 0.5842294096946716, 0.5]"
"[1.817848801612854, 0.6261072158813477, 0.5]"
"[2.0311121940612793, 0.5006536245346069, 0.5]"
"[2.1059012413024902, 0.504601240158081, 0.5]"
"[1.8406506776809692, 0.5202312469482422, 0.5]"
"[1.934091329574585, 0.5966666340827942, 0.5]"
"[1.6737555265426636, 0.7347850203514099, 0.5]"
"[2.5715460777282715, 0.5706595182418823, 0.5]"
"[1.817976713180542, 0.5050504803657532, 0.5]"
"[1.603869915008545, 0.8174098134040833, 0.5]"
"[2.4631078243255615, 0.5036940574645996, 0.5]"
"[2.011627674102783, 0.5036075115203857, 0.5]"
"[2.0338966846466064, 0.5755033493041992, 0.5]"
"[2.0153634548187256, 0.5402131676673889, 0.5]"
"[2.0693233013153076, 0.5045492053031921, 0.5]"
"[1.9639921188354492, 0.5794947743415833, 0.5]"
"[2.589641571044922, 0.6123249530792236, 0.5]"
"[2.492978096008301, 0.5062034726142883, 0.5]"
"[2.2174665927886963, 0.5194375514984131, 0.5]"
"[1.8216533660888672, 0.5054824352264404, 0.5]"
"[2.067126989364624, 0.5015290379524231, 0.5]"
"[1.6647263765335083, 0.6766607761383057, 0.5]"
"[1.9313464164733887, 0.5166028141975403, 0.5]"
"[2.631798267364502, 0.5083102583885193, 0.5]"
"[2.13451886177063, 0.5093488097190857, 0.5]"
"[2.0533199310302734, 0.5053050518035889, 0.5]"
"[2.0148463249206543, 0.5187544226646423, 0.5]"
"[2.1670069694519043, 0.5153751373291016, 0.5]"
"[2.233121156692505, 0.5014594197273254, 0.5]"
"[1.736476182937622, 0.7961630821228027, 0.5]"
"[1.797236680984497, 0.8643919825553894, 0.5]"
"[2.169959545135498, 0.5027080178260803, 0.5]"
"[1.8675775527954102, 0.5797101855278015, 0.5]"
"[1.6861798763275146, 0.8004385828971863, 0.5]"
"[1.9358210563659668, 0.6412166357040405, 0.5]"
"[2.201303243637085, 0.5093724131584167, 0.5]"
"[2.238421678543091, 0.5224490165710449, 0.5]"
"[1.6008086204528809, 0.8390804529190063, 0.5]"
"[1.9530541896820068, 0.6779751777648926, 0.5]"
"[2.3153674602508545, 0.5182595252990723, 0.5]"
"[2.3549752235412598, 0.5004960894584656, 0.5]"
"[2.0753321647644043, 0.5432098507881165, 0.5]"
"[1.9551030397415161, 0.5051643252372742, 0.5]"
"[1.995110273361206, 0.509433925151825, 0.5]"
"[2.0329341888427734, 0.5077763795852661, 0.5]"
"[2.2529120445251465, 0.5005649924278259, 0.5]"
"[2.1000874042510986, 0.5062468647956848, 0.5]"
"[2.0385327339172363, 0.5128654837608337, 0.5]"
"[1.995744228363037, 0.5018416047096252, 0.5]"
"[1.7652833461761475, 0.7292852401733398, 0.5]"
"[1.9261188507080078, 0.5040048956871033, 0.5]"
"[2.596827983856201, 0.502540647983551, 0.5]"
"[1.8675875663757324, 0.5725677609443665, 0.5]"
"[2.1550729274749756, 0.5130765438079834, 0.5]"
"[2.0937867164611816, 0.5982586741447449, 0.5]"
"[2.382295608520508, 0.5252324342727661, 0.5]"
"[2.110870361328125, 0.5588477253913879, 0.5]"
"[1.7427306175231934, 0.5097479820251465, 0.5]"
"[2.1223201751708984, 0.5048661828041077, 0.5]"
"[2.2503695487976074, 0.5156765580177307, 0.5]"
"[1.7181336879730225, 0.511904776096344, 0.5]"
"[2.4388341903686523, 0.5037292242050171, 0.5]"
"[2.1905717849731445, 0.5341679453849792, 0.5]"
"[2.0983123779296875, 0.5112903118133545, 0.5]"
"[1.7249372005462646, 0.5069182515144348, 0.5]"
"[2.020047903060913, 0.5069860219955444, 0.5]"
"[2.208888053894043, 0.5073041319847107, 0.5]"
"[1.6088635921478271, 0.8621509075164795, 0.5]"
"[1.8854531049728394, 0.6784535646438599, 0.5]"
"[2.272160530090332, 0.6271352171897888, 0.5]"
"[2.1440253257751465, 0.5154405236244202, 0.5]"
"[2.1960761547088623, 0.5302227139472961, 0.5]"
"[2.121603488922119, 0.5106981992721558, 0.5]"
"[1.8990504741668701, 0.5940245985984802, 0.5]"
"[1.847052812576294, 0.6941838264465332, 0.5]"
"[2.013728380203247, 0.7286245226860046, 0.5]"
"[2.170736074447632, 0.5020796060562134, 0.5]"
"[2.0819356441497803, 0.5098722577095032, 0.5]"
"[1.235245704650879, 0.9122137427330017, 0.5]"
"[2.215574264526367, 0.5005291104316711, 0.5]"
"[2.0832767486572266, 0.5048231482505798, 0.5]"
"[1.8466670513153076, 0.6105137467384338, 0.5]"
"[2.1678078174591064, 0.5061250925064087, 0.5]"
"[2.1821372509002686, 0.5330520272254944, 0.5]"
"[1.6745960712432861, 0.6982622742652893, 0.5]"
"[1.9632925987243652, 0.5031948685646057, 0.5]"
"[1.9174213409423828, 0.522522509098053, 0.5]"
"[2.090169906616211, 0.503391444683075, 0.5]"
"[2.2600913047790527, 0.5024311542510986, 0.5]"
"[2.121486186981201, 0.5440860390663147, 0.5]"
"[1.5306594371795654, 0.9488054513931274, 0.5]"
"[2.1034810543060303, 0.5177832841873169, 0.5]"
"[2.321235418319702, 0.5018786787986755, 0.5]"
"[2.366617441177368, 0.5279593467712402, 0.5]"
"[1.7962299585342407, 0.8718839883804321, 0.5]"
"[2.0415215492248535, 0.6047869324684143, 0.5]"
"[2.7359488010406494, 0.6542635560035706, 0.5]"
"[2.355461835861206, 0.5025640726089478, 0.5]"
"[2.0293283462524414, 0.5055016279220581, 0.5]"
"[2.071404218673706, 0.5174985527992249, 0.5]"
"[1.8298438787460327, 0.500689685344696, 0.5]"
"[2.0562589168548584, 0.5062323808670044, 0.5]"
"[2.3118693828582764, 0.5027322173118591, 0.5]"
"[1.4467360973358154, 0.8368895649909973, 0.5]"
"[1.8877434730529785, 0.5021459460258484, 0.5]"
"[1.744156837463379, 0.8392094373703003, 0.5]"
"[1.9651234149932861, 0.5065835118293762, 0.5]"
"[2.232844352722168, 0.5277056694030762, 0.5]"
"[1.9204859733581543, 0.5129504799842834, 0.5]"
"[1.9327762126922607, 0.583197832107544, 0.5]"
"[2.225588083267212, 0.5127257704734802, 0.5]"
"[1.6665865182876587, 0.8790560960769653, 0.5]"
"[2.4486160278320312, 0.5059760808944702, 0.5]"
"[2.747347593307495, 0.5029802918434143, 0.5]"
"[2.1203203201293945, 0.5610610246658325, 0.5]"
"[2.1333658695220947, 0.5147679448127747, 0.5]"
"[1.971331238746643, 0.5029726624488831, 0.5]"
"[2.1083288192749023, 0.5244014859199524, 0.5]"
"[2.4114294052124023, 0.5016583800315857, 0.5]"
"[2.137622356414795, 0.5006484985351562, 0.5]"
"[2.0599257946014404, 0.5150272846221924, 0.5]"
"[1.9511785507202148, 0.8555377125740051, 0.5]"
"[2.0650546550750732, 0.564257025718689, 0.5]"
"[1.658843994140625, 0.7333333492279053, 0.5]"
"[2.14101505279541, 0.5319361090660095, 0.5]"
"[2.0247979164123535, 0.6741821765899658, 0.5]"
"[1.7885397672653198, 0.7745398879051208, 0.5]"
"[2.2014389038085938, 0.5086520910263062, 0.5]"
"[2.0350608825683594, 0.6231671571731567, 0.5]"
"[2.104879379272461, 0.5028680562973022, 0.5]"
"[1.9993913173675537, 0.6620462536811829, 0.5]"
"[1.4563815593719482, 0.9330065250396729, 0.5]"
"[2.0082905292510986, 0.5807926654815674, 0.5]"
"[2.1833271980285645, 0.5346755981445312, 0.5]"
"[2.1134212017059326, 0.508743166923523, 0.5]"
"[2.592585563659668, 0.5016666650772095, 0.5]"
"[1.8407669067382812, 0.7535948157310486, 0.5]"
"[2.2436859607696533, 0.5964187383651733, 0.5]"
"[2.115668535232544, 0.504176139831543, 0.5]"
"[1.8340373039245605, 0.5008237361907959, 0.5]"
"[2.2552406787872314, 0.5146198868751526, 0.5]"
"[2.0539002418518066, 0.5555555820465088, 0.5]"
"[1.725438117980957, 0.6283441781997681, 0.5]"
"[2.1908304691314697, 0.6533776521682739, 0.5]"
"[1.7989256381988525, 0.8131127953529358, 0.5]"
"[2.000467538833618, 0.5211505889892578, 0.5]"
"[2.1694648265838623, 0.6698312163352966, 0.5]"
"[2.4640135765075684, 0.5060240626335144, 0.5]"
"[2.103431224822998, 0.5060606002807617, 0.5]"
"[2.3357200622558594, 0.5032808184623718, 0.5]"
"[1.9327279329299927, 0.5792646408081055, 0.5]"
"[2.354172945022583, 0.5165501236915588, 0.5]"
"[2.101775646209717, 0.5006887316703796, 0.5]"
"[1.9880096912384033, 0.5392809510231018, 0.5]"
"[2.192112922668457, 0.5104645490646362, 0.5]"
"[1.8621094226837158, 0.5004761815071106, 0.5]"
"[1.9196021556854248, 0.6225165724754333, 0.5]"
"[2.348020553588867, 0.5177944898605347, 0.5]"
"[2.2734599113464355, 0.6166024804115295, 0.5]"
"[2.1157264709472656, 0.5080238580703735, 0.5]"
"[1.9685003757476807, 0.840782105922699, 0.5]"
"[2.1196365356445312, 0.5112233757972717, 0.5]"
"[1.9481086730957031, 0.5876963138580322, 0.5]"
"[2.05291485786438, 0.5267423391342163, 0.5]"
"[2.545229196548462, 0.509018063545227, 0.5]"
"[1.9104806184768677, 0.6666666865348816, 0.5]"
"[2.1070613861083984, 0.515325665473938, 0.5]"
"[2.4941842555999756, 0.5587899088859558, 0.5]"
"[1.9846570491790771, 0.5005081295967102, 0.5]"
"[1.9450092315673828, 0.807860255241394, 0.5]"
"[2.500765323638916, 0.5023474097251892, 0.5]"
"[1.8826907873153687, 0.5252976417541504, 0.5]"
"[2.024684429168701, 0.5186274647712708, 0.5]"
"[2.254856824874878, 0.5234861373901367, 0.5]"
"[0.8962641358375549, 0.9398268461227417, 0.5]"
"[2.2843852043151855, 0.5079681277275085, 0.5]"
"[2.5281519889831543, 0.644713282585144, 0.5]"
"[1.9584181308746338, 0.6492403745651245, 0.5]"
"[1.7588107585906982, 0.804093599319458, 0.5]"
"[2.0824649333953857, 0.5321321487426758, 0.5]"
"[2.3015146255493164, 0.500805139541626, 0.5]"
"[2.0899229049682617, 0.5357654094696045, 0.5]"
"[2.267568826675415, 0.5002838969230652, 0.5]"
"[1.9446032047271729, 0.5295508503913879, 0.5]"
"[2.398310661315918, 0.500582754611969, 0.5]"
"[1.458893060684204, 0.666201114654541, 0.5]"
"[1.6797711849212646, 0.6025640964508057, 0.5]"
"[1.948208212852478, 0.55032879114151, 0.5]"
"[1.7443978786468506, 0.7759259343147278, 0.5]"
"[2.1638598442077637, 0.5051124691963196, 0.5]"
"[2.226250171661377, 0.500388503074646, 0.5]"
"[2.218686580657959, 0.5294486284255981, 0.5]"
"[2.071373462677002, 0.5052083730697632, 0.5]"
"[1.9856878519058228, 0.5060827136039734, 0.5]"
"[2.1695451736450195, 0.5075300931930542, 0.5]"
"[1.4950329065322876, 0.874051570892334, 0.5]"
"[2.39626145362854, 0.5903272032737732, 0.5]"
"[1.9927144050598145, 0.5300043821334839, 0.5]"
"[2.362027168273926, 0.6666666865348816, 0.5]"
"[1.9338023662567139, 0.6840463280677795, 0.5]"
"[2.081883192062378, 0.6097105741500854, 0.5]"
"[2.295759916305542, 0.5051369667053223, 0.5]"
"[2.1984386444091797, 0.5097031593322754, 0.5]"
"[1.522539734840393, 0.7644012570381165, 0.5]"
"[1.6408627033233643, 0.754039466381073, 0.5]"
"[2.4556636810302734, 0.502581775188446, 0.5]"
"[1.6875195503234863, 0.9486623406410217, 0.5]"
"[2.1381030082702637, 0.5483333468437195, 0.5]"
"[2.093911647796631, 0.5074310302734375, 0.5]"
"[2.1310248374938965, 0.501089334487915, 0.5]"
"[1.816720724105835, 0.7179962992668152, 0.5]"
"[1.655550479888916, 0.7898551225662231, 0.5]"
"[1.9378288984298706, 0.6159712672233582, 0.5]"
"[1.981048583984375, 0.6589371562004089, 0.5]"
"[2.2006218433380127, 0.6172465682029724, 0.5]"
"[1.80955171585083, 0.6993796229362488, 0.5]"
"[1.7745733261108398, 0.6921017169952393, 0.5]"
"[2.282088041305542, 0.502275288105011, 0.5]"
"[2.123502731323242, 0.5015752911567688, 0.5]"
"[2.0455124378204346, 0.6258503198623657, 0.5]"
"[2.7591216564178467, 0.6051281690597534, 0.5]"
"[2.1514155864715576, 0.5100877285003662, 0.5]"
"[2.0627026557922363, 0.5012690424919128, 0.5]"
"[1.8335793018341064, 0.6101083159446716, 0.5]"
"[2.1293246746063232, 0.5004960894584656, 0.5]"
"[2.1973958015441895, 0.5056657195091248, 0.5]"
"[2.4846978187561035, 0.5005952715873718, 0.5]"
"[2.1962220668792725, 0.5611753463745117, 0.5]"
"[2.056854248046875, 0.5917431116104126, 0.5]"
"[2.131331443786621, 0.5129534006118774, 0.5]"
"[2.1729235649108887, 0.5057252049446106, 0.5]"
"[2.1409366130828857, 0.5265214443206787, 0.5]"
"[2.101210117340088, 0.5302752256393433, 0.5]"
"[1.9588332176208496, 0.5074135065078735, 0.5]"
"[2.541321277618408, 0.507160484790802, 0.5]"
"[1.7735447883605957, 0.5017064809799194, 0.5]"
"[1.7011733055114746, 0.7364513874053955, 0.5]"
"[1.9506264925003052, 0.660649836063385, 0.5]"
"[2.0973644256591797, 0.5088474154472351, 0.5]"
"[1.9062728881835938, 0.6411207318305969, 0.5]"
"[1.6909024715423584, 0.7075588703155518, 0.5]"
"[2.168837070465088, 0.5041186213493347, 0.5]"
"[2.5124690532684326, 0.5005766749382019, 0.5]"
"[2.212184429168701, 0.6259977221488953, 0.5]"
"[2.0314717292785645, 0.5131139755249023, 0.5]"
"[1.9600563049316406, 0.5127847790718079, 0.5]"
"[1.9253904819488525, 0.5022624731063843, 0.5]"
"[2.8207664489746094, 0.5341105461120605, 0.5]"
"[2.0015673637390137, 0.5875000357627869, 0.5]"
"[2.1999869346618652, 0.5002267360687256, 0.5]"
"[2.112189292907715, 0.5402075052261353, 0.5]"
"[2.2776381969451904, 0.5082680583000183, 0.5]"
"[2.079995632171631, 0.5026086568832397, 0.5]"
"[2.125332832336426, 0.5077086687088013, 0.5]"
"[1.8252956867218018, 0.5181950330734253, 0.5]"
"[1.9995158910751343, 0.6768292188644409, 0.5]"
"[1.9875855445861816, 0.5408163070678711, 0.5]"
"[2.1058084964752197, 0.6368067860603333, 0.5]"
"[2.036634683609009, 0.6166666746139526, 0.5]"
"[1.8425580263137817, 0.7223150134086609, 0.5]"
"[2.0991852283477783, 0.5064694881439209, 0.5]"
"[2.097900390625, 0.5073472261428833, 0.5]"
"[1.8618335723876953, 0.6185185313224792, 0.5]"
"[1.8793021440505981, 0.6484975218772888, 0.5]"
"[2.3266334533691406, 0.6783068776130676, 0.5]"
"[2.3608145713806152, 0.5183888077735901, 0.5]"
"[0.8991912007331848, 0.9296243786811829, 0.5]"
"[2.170048475265503, 0.5030441284179688, 0.5]"
"[2.2095236778259277, 0.6109375357627869, 0.5]"
"[1.7531020641326904, 0.6849925518035889, 0.5]"
"[1.9390807151794434, 0.6551226377487183, 0.5]"
"[2.278571605682373, 0.554460883140564, 0.5]"
"[2.1120293140411377, 0.5049164295196533, 0.5]"
"[1.4347504377365112, 0.9529489874839783, 0.5]"
"[2.1757025718688965, 0.509433925151825, 0.5]"
"[1.5049023628234863, 0.9413533806800842, 0.5]"
"[2.0654172897338867, 0.6666666865348816, 0.5]"
"[2.111842632293701, 0.6338028311729431, 0.5]"
"[1.7199316024780273, 0.5027100443840027, 0.5]"
"[1.814125657081604, 0.680365264415741, 0.5]"
"[2.071169376373291, 0.5066185593605042, 0.5]"
"[2.0750646591186523, 0.5113077759742737, 0.5]"
"[2.051076650619507, 0.523357093334198, 0.5]"
"[2.0964879989624023, 0.5002461671829224, 0.5]"
"[2.0306692123413086, 0.7016776204109192, 0.5]"
"[2.0147619247436523, 0.603126585483551, 0.5]"
"[2.137573003768921, 0.5003126859664917, 0.5]"
"[1.6352124214172363, 0.773036539554596, 0.5]"
"[1.4772861003875732, 0.8393511176109314, 0.5]"
"[2.0939791202545166, 0.6666666865348816, 0.5]"
"[1.9610865116119385, 0.6068376302719116, 0.5]"
"[1.9899871349334717, 0.6010363101959229, 0.5]"
"[2.0098252296447754, 0.5021406412124634, 0.5]"
"[2.211907386779785, 0.6349480748176575, 0.5]"
"[2.0778636932373047, 0.5103126764297485, 0.5]"
"[2.113471269607544, 0.6216474771499634, 0.5]"
"[2.9726009368896484, 0.5052909851074219, 0.5]"
"[2.131427764892578, 0.5012787580490112, 0.5]"
"[2.0252251625061035, 0.5011876225471497, 0.5]"
"[1.9792612791061401, 0.6708185076713562, 0.5]"
"[2.359544277191162, 0.6554535627365112, 0.5]"
"[2.331745147705078, 0.5045454502105713, 0.5]"
"[1.871456503868103, 0.6785714030265808, 0.5]"
"[2.1292238235473633, 0.5029004812240601, 0.5]"
"[1.7724123001098633, 0.5224891901016235, 0.5]"
"[1.9854079484939575, 0.5335446000099182, 0.5]"
"[2.2260987758636475, 0.5052701234817505, 0.5]"
"[2.1588010787963867, 0.500754177570343, 0.5]"
"[2.156808853149414, 0.5530303120613098, 0.5]"
"[2.3299522399902344, 0.5090622305870056, 0.5]"
"[2.322000026702881, 0.5168986320495605, 0.5]"
"[2.0452747344970703, 0.5002231001853943, 0.5]"
"[2.0885510444641113, 0.5880230665206909, 0.5]"
"[1.9600040912628174, 0.5142378211021423, 0.5]"
"[2.4773612022399902, 0.5018993020057678, 0.5]"
"[2.0214433670043945, 0.6419295072555542, 0.5]"
"[2.1339635848999023, 0.5403899550437927, 0.5]"
"[1.5968692302703857, 0.6542502641677856, 0.5]"
"[2.0399961471557617, 0.5411621928215027, 0.5]"
"[1.7487661838531494, 0.6441314816474915, 0.5]"
"[2.566200017929077, 0.5004566311836243, 0.5]"
"[2.5021443367004395, 0.5019220113754272, 0.5]"
"[1.719987154006958, 0.7148735523223877, 0.5]"
"[2.5671701431274414, 0.5673449635505676, 0.5]"
"[2.528820753097534, 0.5741556286811829, 0.5]"
"[2.261058807373047, 0.5026178359985352, 0.5]"
"[2.011970043182373, 0.5374873876571655, 0.5]"
"[2.0514163970947266, 0.5036910772323608, 0.5]"
"[2.1282224655151367, 0.5007824301719666, 0.5]"
"[2.055561065673828, 0.6857970952987671, 0.5]"
"[2.728350877761841, 0.5007256865501404, 0.5]"
"[2.128922700881958, 0.5022624731063843, 0.5]"
"[2.6558010578155518, 0.5058717131614685, 0.5]"
"[2.0148775577545166, 0.6427795886993408, 0.5]"
"[1.9645843505859375, 0.6411192417144775, 0.5]"
"[1.7499175071716309, 0.7331855297088623, 0.5]"
"[1.9692516326904297, 0.6118773818016052, 0.5]"
"[1.9249441623687744, 0.6361848711967468, 0.5]"
"[2.049307346343994, 0.502967357635498, 0.5]"
"[2.1333794593811035, 0.5707682967185974, 0.5]"
"[1.8947958946228027, 0.6585903167724609, 0.5]"
"[2.1614327430725098, 0.5179738402366638, 0.5]"
"[2.135153293609619, 0.5016690492630005, 0.5]"
"[2.0307278633117676, 0.5318669080734253, 0.5]"
"[2.665144443511963, 0.5076560974121094, 0.5]"
"[2.3820643424987793, 0.5125240683555603, 0.5]"
"[2.26061749458313, 0.5065458416938782, 0.5]"
"[2.0695910453796387, 0.5305922627449036, 0.5]"
"[2.4438066482543945, 0.5012059807777405, 0.5]"
"[1.5255820751190186, 0.7237189412117004, 0.5]"
"[2.035459041595459, 0.5022727251052856, 0.5]"
"[2.35003662109375, 0.50957852602005, 0.5]"
"[2.0120749473571777, 0.5843408107757568, 0.5]"
"[1.8866726160049438, 0.658321738243103, 0.5]"
"[1.6623972654342651, 0.785169780254364, 0.5]"
"[1.9425415992736816, 0.6684948205947876, 0.5]"
"[2.0120832920074463, 0.5063492059707642, 0.5]"
"[2.012000322341919, 0.5046228766441345, 0.5]"
"[1.9245221614837646, 0.6855345964431763, 0.5]"
"[2.154060125350952, 0.5059829354286194, 0.5]"
"[1.664578914642334, 0.8076091408729553, 0.5]"
"[1.5653530359268188, 0.784427285194397, 0.5]"
"[1.8672809600830078, 0.6428571343421936, 0.5]"
"[2.137260913848877, 0.5026227831840515, 0.5]"
"[1.9513778686523438, 0.5017857551574707, 0.5]"
"[1.9041852951049805, 0.5125284790992737, 0.5]"
"[1.9758071899414062, 0.5013660788536072, 0.5]"
"[2.6270761489868164, 0.5058586001396179, 0.5]"
"[1.993923544883728, 0.5053333044052124, 0.5]"
"[2.209886312484741, 0.5033639073371887, 0.5]"
"[1.894174337387085, 0.6047358512878418, 0.5]"
"[2.253412961959839, 0.5103286504745483, 0.5]"
"[2.026747226715088, 0.5193415880203247, 0.5]"
"[2.0253918170928955, 0.5500307083129883, 0.5]"
"[2.413588047027588, 0.6411564350128174, 0.5]"
"[2.1907591819763184, 0.6182618141174316, 0.5]"
"[2.411067008972168, 0.5020202398300171, 0.5]"
