r,accuracy,target
"[1.9956555366516113, 0.6445412635803223, 0.55]"
"[1.6672295331954956, 0.6645473837852478, 0.55]"
"[1.7896621227264404, 0.6650295257568359, 0.55]"
"[1.5780935287475586, 0.6733024716377258, 0.55]"
"[1.888964295387268, 0.6666666269302368, 0.55]"
"[1.8173844814300537, 0.6654050946235657, 0.55]"
"[1.7262651920318604, 0.6674488186836243, 0.55]"
"[2.3154773712158203, 0.6642259359359741, 0.55]"
"[2.162454128265381, 0.664794385433197, 0.55]"
"[1.996598720550537, 0.5769586563110352, 0.55]"
"[2.3261284828186035, 0.6654307842254639, 0.55]"
"[2.000023365020752, 0.6657812595367432, 0.55]"
"[2.0470285415649414, 0.6600472331047058, 0.55]"
"[2.1495988368988037, 0.6601104140281677, 0.55]"
"[1.7027459144592285, 0.6628699898719788, 0.55]"
"[2.4007420539855957, 0.6666666865348816, 0.55]"
"[2.025975227355957, 0.6345961689949036, 0.55]"
"[1.7484674453735352, 0.6673447489738464, 0.55]"
"[1.367992639541626, 0.8321775197982788, 0.55]"
"[2.1994214057922363, 0.6567493081092834, 0.55]"
"[2.2928197383880615, 0.6657450199127197, 0.55]"
"[1.8857842683792114, 0.6656381487846375, 0.55]"
"[1.6436645984649658, 0.6661372184753418, 0.55]"
"[1.7674741744995117, 0.7138880491256714, 0.55]"
"[1.658663272857666, 0.8311717510223389, 0.55]"
"[2.014662265777588, 0.6426399350166321, 0.55]"
"[2.028841018676758, 0.6693246960639954, 0.55]"
"[3.167762517929077, 0.6645116209983826, 0.55]"
"[2.362274646759033, 0.6635889410972595, 0.55]"
"[1.8972985744476318, 0.6645140051841736, 0.55]"
"[1.6126158237457275, 0.6663293838500977, 0.55]"
"[2.182109832763672, 0.6666666865348816, 0.55]"
"[1.4044654369354248, 0.6662608981132507, 0.55]"
"[1.668529748916626, 0.6667084097862244, 0.55]"
"[2.0567545890808105, 0.6602194905281067, 0.55]"
"[1.768262505531311, 0.8325343132019043, 0.55]"
"[1.9066543579101562, 0.6400163173675537, 0.55]"
"[1.8635698556900024, 0.6637815833091736, 0.55]"
"[1.7479321956634521, 0.6676644682884216, 0.55]"
"[2.1219072341918945, 0.6651497483253479, 0.55]"
"[2.2840118408203125, 0.6580826044082642, 0.55]"
"[1.783889889717102, 0.6652839183807373, 0.55]"
"[1.5970782041549683, 0.6663390398025513, 0.55]"
"[1.5326164960861206, 0.6632500290870667, 0.55]"
"[1.8141655921936035, 0.8172239661216736, 0.55]"
"[2.0872278213500977, 0.6666666865348816, 0.55]"
"[1.7626283168792725, 0.6580027937889099, 0.55]"
"[1.90436851978302, 0.6659470796585083, 0.55]"
"[2.3760392665863037, 0.6669588685035706, 0.55]"
"[1.8897292613983154, 0.8324261903762817, 0.55]"
"[1.9705053567886353, 0.6527196764945984, 0.55]"
"[2.155988931655884, 0.6666666865348816, 0.55]"
"[2.0501790046691895, 0.6657585501670837, 0.55]"
"[2.600069522857666, 0.6670648455619812, 0.55]"
"[2.3567540645599365, 0.66717529296875, 0.55]"
"[2.1514084339141846, 0.6663218140602112, 0.55]"
"[1.6292668581008911, 0.6715435981750488, 0.55]"
"[1.78817617893219, 0.8312674760818481, 0.55]"
"[1.7173142433166504, 0.827316164970398, 0.55]"
"[2.2073280811309814, 0.6621875166893005, 0.55]"
"[1.759545087814331, 0.6618856191635132, 0.55]"
"[2.104072093963623, 0.6618921160697937, 0.55]"
"[1.8493356704711914, 0.8296908736228943, 0.55]"
"[1.7569059133529663, 0.6714181900024414, 0.55]"
"[1.5093019008636475, 0.6666666865348816, 0.55]"
"[1.815042495727539, 0.6661102175712585, 0.55]"
"[2.767777681350708, 0.6576364636421204, 0.55]"
"[1.6934120655059814, 0.6631671190261841, 0.55]"
"[1.907806158065796, 0.6683116555213928, 0.55]"
"[2.864513397216797, 0.6628513932228088, 0.55]"
"[2.0863094329833984, 0.6666666865348816, 0.55]"
"[2.0277507305145264, 0.6659116744995117, 0.55]"
"[1.8912289142608643, 0.6836498379707336, 0.55]"
"[2.2977824211120605, 0.633110761642456, 0.55]"
"[1.8612267971038818, 0.6680121421813965, 0.55]"
"[2.1192774772644043, 0.6670579314231873, 0.55]"
"[1.8128751516342163, 0.6658515334129333, 0.55]"
"[1.7063839435577393, 0.6660116910934448, 0.55]"
"[1.8514257669448853, 0.6554997563362122, 0.55]"
"[1.7522778511047363, 0.6678231358528137, 0.55]"
"[1.898622989654541, 0.6596152186393738, 0.55]"
"[2.0204379558563232, 0.6644750237464905, 0.55]"
"[1.3094761371612549, 0.8313630819320679, 0.55]"
"[1.9726660251617432, 0.6654820442199707, 0.55]"
"[1.501481533050537, 0.6619262099266052, 0.55]"
"[1.4696648120880127, 0.832055389881134, 0.55]"
"[1.620243787765503, 0.6655743718147278, 0.55]"
"[1.989151954650879, 0.8317301869392395, 0.55]"
"[1.6101808547973633, 0.6666666865348816, 0.55]"
"[2.0752038955688477, 0.6659613847732544, 0.55]"
"[1.4681462049484253, 0.8134716153144836, 0.55]"
"[2.2618257999420166, 0.6564505696296692, 0.55]"
"[2.3490591049194336, 0.661998450756073, 0.55]"
"[1.9335927963256836, 0.6534357070922852, 0.55]"
"[2.0167484283447266, 0.6649351716041565, 0.55]"
"[1.5776219367980957, 0.665192723274231, 0.55]"
"[1.8946137428283691, 0.661729633808136, 0.55]"
"[1.7363505363464355, 0.6659001708030701, 0.55]"
"[1.9230202436447144, 0.6650862097740173, 0.55]"
"[1.915535807609558, 0.5603640079498291, 0.55]"
"[1.8555935621261597, 0.6671499013900757, 0.55]"
"[2.172536611557007, 0.665338397026062, 0.55]"
"[1.9231740236282349, 0.6452233791351318, 0.55]"
"[1.8603224754333496, 0.6641319394111633, 0.55]"
"[2.097740888595581, 0.6512256860733032, 0.55]"
"[2.9293270111083984, 0.6660327315330505, 0.55]"
"[1.9815773963928223, 0.6663413643836975, 0.55]"
"[1.6759902238845825, 0.8327783346176147, 0.55]"
"[2.0713207721710205, 0.6603968739509583, 0.55]"
"[1.8671150207519531, 0.6666666865348816, 0.55]"
"[2.9218101501464844, 0.6643518209457397, 0.55]"
"[2.9920716285705566, 0.6666666865348816, 0.55]"
"[2.180246591567993, 0.6579409837722778, 0.55]"
"[1.6799521446228027, 0.6589066386222839, 0.55]"
"[2.0836031436920166, 0.6635782718658447, 0.55]"
"[2.028294563293457, 0.6669771075248718, 0.55]"
"[1.8430449962615967, 0.6673957109451294, 0.55]"
"[2.3020718097686768, 0.6650669574737549, 0.55]"
"[1.698697805404663, 0.6666666865348816, 0.55]"
"[1.792475700378418, 0.6609218120574951, 0.55]"
"[1.752223014831543, 0.6650113463401794, 0.55]"
"[2.2547147274017334, 0.6609475612640381, 0.55]"
"[2.0171058177948, 0.6638864278793335, 0.55]"
"[2.028984546661377, 0.6644510626792908, 0.55]"
"[1.9640402793884277, 0.6670267581939697, 0.55]"
"[2.096146583557129, 0.6625577807426453, 0.55]"
"[2.3024070262908936, 0.655403196811676, 0.55]"
"[1.8016481399536133, 0.6554508209228516, 0.55]"
"[2.049429416656494, 0.6574819087982178, 0.55]"
"[2.3247528076171875, 0.6663390398025513, 0.55]"
"[1.954026222229004, 0.6957870125770569, 0.55]"
"[1.9415305852890015, 0.6659037470817566, 0.55]"
"[2.162416458129883, 0.6639432907104492, 0.55]"
"[1.9279062747955322, 0.8313634395599365, 0.55]"
"[2.0338125228881836, 0.6648407578468323, 0.55]"
"[2.490448474884033, 0.6640526652336121, 0.55]"
"[3.035175323486328, 0.6502020955085754, 0.55]"
"[1.9469804763793945, 0.6673900485038757, 0.55]"
"[1.9161911010742188, 0.6570819616317749, 0.55]"
"[1.8682706356048584, 0.8242241740226746, 0.55]"
"[1.5746452808380127, 0.8280659317970276, 0.55]"
"[2.0581202507019043, 0.6642786860466003, 0.55]"
"[1.582687497138977, 0.6504574418067932, 0.55]"
"[1.8420277833938599, 0.7637211084365845, 0.55]"
"[1.8551373481750488, 0.6469659209251404, 0.55]"
"[1.4542360305786133, 0.8374124765396118, 0.55]"
"[1.7216951847076416, 0.6643566489219666, 0.55]"
"[2.0534987449645996, 0.6633347272872925, 0.55]"
"[1.8838098049163818, 0.5824455618858337, 0.55]"
"[2.0832390785217285, 0.6663181781768799, 0.55]"
"[2.0285279750823975, 0.6666666865348816, 0.55]"
"[1.9953157901763916, 0.6614685654640198, 0.55]"
"[2.0505707263946533, 0.8268657326698303, 0.55]"
"[1.7791547775268555, 0.6650444865226746, 0.55]"
"[1.979925274848938, 0.6663457751274109, 0.55]"
"[2.0577425956726074, 0.6638325452804565, 0.55]"
"[1.5508081912994385, 0.6631136536598206, 0.55]"
"[1.5747816562652588, 0.8280543088912964, 0.55]"
"[2.1358187198638916, 0.6634276509284973, 0.55]"
"[1.9890339374542236, 0.6563014388084412, 0.55]"
"[2.2489969730377197, 0.6666666269302368, 0.55]"
"[2.330169200897217, 0.6501032114028931, 0.55]"
"[1.7579796314239502, 0.8320173621177673, 0.55]"
"[1.566286325454712, 0.8287556171417236, 0.55]"
"[1.7874975204467773, 0.8315433859825134, 0.55]"
"[2.4239611625671387, 0.664706289768219, 0.55]"
"[1.6668951511383057, 0.8317025303840637, 0.55]"
"[1.6211719512939453, 0.6568167805671692, 0.55]"
"[1.7675074338912964, 0.6646190285682678, 0.55]"
"[1.9693961143493652, 0.6690202355384827, 0.55]"
"[1.6007258892059326, 0.6677290201187134, 0.55]"
"[2.1775262355804443, 0.6672775745391846, 0.55]"
"[2.1267879009246826, 0.6666666269302368, 0.55]"
"[1.7462756633758545, 0.6669707894325256, 0.55]"
"[1.7317200899124146, 0.666077196598053, 0.55]"
"[1.5822100639343262, 0.8241273760795593, 0.55]"
"[1.7900470495224, 0.6676468253135681, 0.55]"
"[1.6956534385681152, 0.6649937033653259, 0.55]"
"[1.886697769165039, 0.65928715467453, 0.55]"
"[1.541492223739624, 0.9892051219940186, 0.55]"
"[2.489952325820923, 0.6653406620025635, 0.55]"
"[2.4431564807891846, 0.6666666865348816, 0.55]"
"[1.7049813270568848, 0.8328160643577576, 0.55]"
"[2.189605236053467, 0.6660072803497314, 0.55]"
"[1.9670640230178833, 0.6663130521774292, 0.55]"
"[1.8480817079544067, 0.6567442417144775, 0.55]"
"[1.873922348022461, 0.6646378636360168, 0.55]"
"[1.9445369243621826, 0.6685466766357422, 0.55]"
"[2.6941046714782715, 0.6616636514663696, 0.55]"
"[1.8951300382614136, 0.6652328372001648, 0.55]"
"[2.104581356048584, 0.6649965047836304, 0.55]"
"[1.886441707611084, 0.6666666865348816, 0.55]"
"[2.1095852851867676, 0.6610594391822815, 0.55]"
"[2.401336431503296, 0.6529172658920288, 0.55]"
"[2.2472004890441895, 0.6597439646720886, 0.55]"
"[2.0132808685302734, 0.6650654077529907, 0.55]"
"[2.5841219425201416, 0.6621423363685608, 0.55]"
"[1.922906756401062, 0.6638572216033936, 0.55]"
"[2.2493603229522705, 0.6638951897621155, 0.55]"
"[2.4641213417053223, 0.6666666865348816, 0.55]"
"[2.8537704944610596, 0.7063866257667542, 0.55]"
"[1.8554655313491821, 0.662678599357605, 0.55]"
"[1.8253014087677002, 0.6666666865348816, 0.55]"
"[2.077059745788574, 0.665921151638031, 0.55]"
"[1.6134626865386963, 0.6634862422943115, 0.55]"
"[1.843085765838623, 0.666065514087677, 0.55]"
"[1.9839897155761719, 0.6659256219863892, 0.55]"
"[1.5063855648040771, 0.8135625720024109, 0.55]"
"[2.6067214012145996, 0.6467090249061584, 0.55]"
"[2.2674789428710938, 0.6666666269302368, 0.55]"
"[1.8383171558380127, 0.6653410196304321, 0.55]"
"[1.9280025959014893, 0.6597166061401367, 0.55]"
"[2.0184292793273926, 0.6647210121154785, 0.55]"
"[1.1670118570327759, 0.9963697791099548, 0.55]"
"[2.344341993331909, 0.8074591159820557, 0.55]"
"[1.7233798503875732, 0.5194863080978394, 0.55]"
"[1.9503250122070312, 0.6649465560913086, 0.55]"
"[2.487381935119629, 0.6670330166816711, 0.55]"
"[1.9488269090652466, 0.6659853458404541, 0.55]"
"[2.092684268951416, 0.6609996557235718, 0.55]"
"[2.1701502799987793, 0.6647508144378662, 0.55]"
"[2.08042573928833, 0.6648669838905334, 0.55]"
"[1.893526315689087, 0.6666666865348816, 0.55]"
"[2.737924098968506, 0.6614652872085571, 0.55]"
"[2.11683988571167, 0.6670634746551514, 0.55]"
"[2.0512218475341797, 0.6676731109619141, 0.55]"
"[1.6043224334716797, 0.8313090801239014, 0.55]"
"[1.9054276943206787, 0.6660398244857788, 0.55]"
"[3.3069465160369873, 0.6660295724868774, 0.55]"
"[1.637393832206726, 0.6646612286567688, 0.55]"
"[1.8115813732147217, 0.6645245552062988, 0.55]"
"[1.1614837646484375, 0.8327854871749878, 0.55]"
"[1.7046403884887695, 0.6566116809844971, 0.55]"
"[2.177551746368408, 0.6663683652877808, 0.55]"
"[2.1202988624572754, 0.663703441619873, 0.55]"
"[2.3777787685394287, 0.6662928462028503, 0.55]"
"[1.8888044357299805, 0.6667287349700928, 0.55]"
"[1.7850332260131836, 0.667635440826416, 0.55]"
"[1.7639191150665283, 0.8308192491531372, 0.55]"
"[1.8191566467285156, 0.6673779487609863, 0.55]"
"[2.1295454502105713, 0.6624969244003296, 0.55]"
"[2.127218008041382, 0.6660268902778625, 0.55]"
"[1.8907074928283691, 0.6697925329208374, 0.55]"
"[2.135909080505371, 0.6628677248954773, 0.55]"
"[1.856257677078247, 0.6637530326843262, 0.55]"
"[1.8391340970993042, 0.5807888507843018, 0.55]"
"[1.7597692012786865, 0.6446629166603088, 0.55]"
"[2.052201509475708, 0.6530028581619263, 0.55]"
"[2.0941176414489746, 0.6653653979301453, 0.55]"
"[1.3329429626464844, 0.8323831558227539, 0.55]"
"[2.3794751167297363, 0.6663307547569275, 0.55]"
"[2.364546775817871, 0.6663495898246765, 0.55]"
"[1.9980876445770264, 0.8026744723320007, 0.55]"
"[1.8604068756103516, 0.6655448079109192, 0.55]"
"[2.077460765838623, 0.6658240556716919, 0.55]"
"[1.7515783309936523, 0.6634294390678406, 0.55]"
"[1.4999778270721436, 0.8314441442489624, 0.55]"
"[2.034395933151245, 0.6650264859199524, 0.55]"
"[1.588841199874878, 0.6646034121513367, 0.55]"
"[1.8818376064300537, 0.8327201008796692, 0.55]"
"[2.1331698894500732, 0.6646604537963867, 0.55]"
"[1.7097833156585693, 0.6637296080589294, 0.55]"
"[2.0048346519470215, 0.6634697318077087, 0.55]"
"[2.0257086753845215, 0.831483006477356, 0.55]"
"[2.054046154022217, 0.6686139702796936, 0.55]"
"[2.2151401042938232, 0.6643247604370117, 0.55]"
"[1.336422324180603, 0.6611062288284302, 0.55]"
"[2.381498336791992, 0.6569530963897705, 0.55]"
"[1.9028985500335693, 0.667655885219574, 0.55]"
"[2.049772024154663, 0.5504904389381409, 0.55]"
"[2.0536551475524902, 0.6656893491744995, 0.55]"
"[2.479620933532715, 0.663783609867096, 0.55]"
"[1.785807728767395, 0.6660449504852295, 0.55]"
"[1.7854286432266235, 0.8320086002349854, 0.55]"
"[1.6866636276245117, 0.6660111546516418, 0.55]"
"[1.717348575592041, 0.6692480444908142, 0.55]"
"[1.9203572273254395, 0.66353839635849, 0.55]"
"[2.1010048389434814, 0.6636252999305725, 0.55]"
"[1.8907721042633057, 0.6625789403915405, 0.55]"
"[2.6476645469665527, 0.6374269127845764, 0.55]"
"[1.9227097034454346, 0.8268802165985107, 0.55]"
"[1.7117388248443604, 0.6670765280723572, 0.55]"
"[2.038393259048462, 0.6666175127029419, 0.55]"
"[2.074495315551758, 0.669342041015625, 0.55]"
"[1.9341012239456177, 0.6638122200965881, 0.55]"
"[2.048366069793701, 0.6652305126190186, 0.55]"
"[2.1948189735412598, 0.6631835699081421, 0.55]"
"[1.8477665185928345, 0.6673974394798279, 0.55]"
"[2.081719160079956, 0.6659954190254211, 0.55]"
"[1.372065782546997, 0.8345059752464294, 0.55]"
"[2.289043664932251, 0.660906195640564, 0.55]"
"[2.4504942893981934, 0.6670528650283813, 0.55]"
"[1.9018501043319702, 0.832714319229126, 0.55]"
"[2.050976276397705, 0.664695143699646, 0.55]"
"[1.9881579875946045, 0.6638924479484558, 0.55]"
"[1.979589819908142, 0.649238646030426, 0.55]"
"[1.9322922229766846, 0.6649395823478699, 0.55]"
"[1.5861115455627441, 0.6638458967208862, 0.55]"
"[1.693796157836914, 0.6551724076271057, 0.55]"
"[1.4653817415237427, 0.668644368648529, 0.55]"
"[1.946486473083496, 0.6430130004882812, 0.55]"
"[1.9969139099121094, 0.6629811525344849, 0.55]"
"[2.1727523803710938, 0.6659538149833679, 0.55]"
"[1.7758331298828125, 0.667815089225769, 0.55]"
"[2.415024757385254, 0.5513598918914795, 0.55]"
"[1.9927117824554443, 0.6608743667602539, 0.55]"
"[1.447432279586792, 0.6659069657325745, 0.55]"
"[1.7455391883850098, 0.8274838328361511, 0.55]"
"[1.9822920560836792, 0.666360080242157, 0.55]"
"[2.147294044494629, 0.6513146758079529, 0.55]"
"[2.7813501358032227, 0.6654172539710999, 0.55]"
"[1.6847002506256104, 0.6672462821006775, 0.55]"
"[2.0703749656677246, 0.6792807579040527, 0.55]"
"[1.5567173957824707, 0.8257617950439453, 0.55]"
"[1.0518280267715454, 0.8347633481025696, 0.55]"
"[1.7004292011260986, 0.6630989909172058, 0.55]"
"[1.9376174211502075, 0.6457436680793762, 0.55]"
"[1.6924705505371094, 0.6621374487876892, 0.55]"
"[1.5860707759857178, 0.6590091586112976, 0.55]"
"[1.9870985746383667, 0.6604334712028503, 0.55]"
"[2.106570243835449, 0.6662515997886658, 0.55]"
"[2.280061960220337, 0.6618047952651978, 0.55]"
"[1.8125014305114746, 0.6676118969917297, 0.55]"
"[1.9937682151794434, 0.6612523198127747, 0.55]"
"[1.8171699047088623, 0.8319255113601685, 0.55]"
"[1.7504488229751587, 0.6592695116996765, 0.55]"
"[1.8805031776428223, 0.6586041450500488, 0.55]"
"[2.597069263458252, 0.666229248046875, 0.55]"
"[1.8319501876831055, 0.8296006917953491, 0.55]"
"[1.656158208847046, 0.6662935614585876, 0.55]"
"[2.3377532958984375, 0.664108395576477, 0.55]"
"[1.9859404563903809, 0.6527769565582275, 0.55]"
"[2.049337863922119, 0.6666666865348816, 0.55]"
"[2.0226330757141113, 0.6626746654510498, 0.55]"
"[1.1243902444839478, 0.8325949311256409, 0.55]"
"[1.7868115901947021, 0.6442245841026306, 0.55]"
"[2.0026657581329346, 0.666982114315033, 0.55]"
"[1.990532398223877, 0.6673240661621094, 0.55]"
"[2.4271793365478516, 0.665440022945404, 0.55]"
"[2.101727247238159, 0.6631247401237488, 0.55]"
"[2.5097599029541016, 0.6701937913894653, 0.55]"
"[1.695160150527954, 0.666060209274292, 0.55]"
"[1.880613088607788, 0.6693354249000549, 0.55]"
"[1.9846110343933105, 0.6648393869400024, 0.55]"
"[1.7206249237060547, 0.5501111149787903, 0.55]"
"[2.145777463912964, 0.5666850805282593, 0.55]"
"[1.775188684463501, 0.6691327095031738, 0.55]"
"[1.4219363927841187, 0.6666666269302368, 0.55]"
"[1.9547984600067139, 0.6615682244300842, 0.55]"
"[1.715406060218811, 0.7558159828186035, 0.55]"
"[2.007425546646118, 0.6617075800895691, 0.55]"
"[2.0366311073303223, 0.5701290965080261, 0.55]"
"[1.477057933807373, 0.8318456411361694, 0.55]"
"[2.580465316772461, 0.6184133291244507, 0.55]"
"[2.2217602729797363, 0.6655281186103821, 0.55]"
"[2.1232545375823975, 0.6637491583824158, 0.55]"
"[2.034975528717041, 0.6650246381759644, 0.55]"
"[1.7529561519622803, 0.6646221280097961, 0.55]"
"[2.4686810970306396, 0.6647482514381409, 0.55]"
"[2.319700241088867, 0.6653097867965698, 0.55]"
"[1.7983009815216064, 0.8319534659385681, 0.55]"
"[1.8208765983581543, 0.6587044596672058, 0.55]"
"[2.269765853881836, 0.6641089916229248, 0.55]"
"[2.148583173751831, 0.6602514982223511, 0.55]"
"[2.381772994995117, 0.6766009330749512, 0.55]"
"[1.9611191749572754, 0.8293264508247375, 0.55]"
"[1.962230920791626, 0.6655621528625488, 0.55]"
"[2.580028533935547, 0.6729204654693604, 0.55]"
"[2.1344969272613525, 0.6655323505401611, 0.55]"
"[1.895801305770874, 0.8318436145782471, 0.55]"
"[2.149125576019287, 0.663478672504425, 0.55]"
"[1.3388044834136963, 0.6713894605636597, 0.55]"
"[2.4608569145202637, 0.644948422908783, 0.55]"
"[2.2689881324768066, 0.6680483222007751, 0.55]"
"[1.5824401378631592, 0.6659567952156067, 0.55]"
"[2.192023754119873, 0.6504958271980286, 0.55]"
"[1.82350492477417, 0.6654877066612244, 0.55]"
"[1.903567910194397, 0.8324117064476013, 0.55]"
"[2.1947195529937744, 0.6654902100563049, 0.55]"
"[2.0562829971313477, 0.6597947478294373, 0.55]"
"[1.7786685228347778, 0.6666666269302368, 0.55]"
"[2.069406509399414, 0.6615403890609741, 0.55]"
"[2.1099226474761963, 0.6631553173065186, 0.55]"
"[1.764467477798462, 0.6648344397544861, 0.55]"
"[2.2057673931121826, 0.6636134386062622, 0.55]"
"[1.880660057067871, 0.826300859451294, 0.55]"
"[1.9237619638442993, 0.6580037474632263, 0.55]"
"[1.7498338222503662, 0.667288601398468, 0.55]"
"[2.314631700515747, 0.6643989682197571, 0.55]"
"[1.8296005725860596, 0.6666666269302368, 0.55]"
"[1.8131403923034668, 0.6610566973686218, 0.55]"
"[2.954106330871582, 0.6575530171394348, 0.55]"
"[1.3775367736816406, 0.9972336292266846, 0.55]"
"[1.3296293020248413, 0.8313251733779907, 0.55]"
"[2.3639979362487793, 0.6615802049636841, 0.55]"
"[2.1816368103027344, 0.6636334657669067, 0.55]"
"[1.8961987495422363, 0.6670252084732056, 0.55]"
"[2.0353055000305176, 0.6663936972618103, 0.55]"
"[2.366910934448242, 0.6655078530311584, 0.55]"
"[2.0979652404785156, 0.6646254062652588, 0.55]"
"[2.048424482345581, 0.832118570804596, 0.55]"
"[2.0378000736236572, 0.661059558391571, 0.55]"
"[1.9822278022766113, 0.6617529392242432, 0.55]"
"[1.4681998491287231, 0.6561879515647888, 0.55]"
"[1.652564525604248, 0.6692367792129517, 0.55]"
"[2.070300340652466, 0.662854015827179, 0.55]"
"[1.7730021476745605, 0.8311774730682373, 0.55]"
"[1.890135407447815, 0.6674135327339172, 0.55]"
"[1.776492714881897, 0.6634238958358765, 0.55]"
"[1.7482109069824219, 0.6660253405570984, 0.55]"
"[1.8617615699768066, 0.6477715373039246, 0.55]"
"[2.210174560546875, 0.8140109777450562, 0.55]"
"[1.9058048725128174, 0.6504363417625427, 0.55]"
"[1.7456997632980347, 0.6666666865348816, 0.55]"
"[1.650618553161621, 0.8326979279518127, 0.55]"
"[1.7832937240600586, 0.6662651300430298, 0.55]"
"[1.7635078430175781, 0.6643291711807251, 0.55]"
"[1.4599848985671997, 0.668092668056488, 0.55]"
"[1.9115915298461914, 0.6612309217453003, 0.55]"
"[2.1886961460113525, 0.6652107834815979, 0.55]"
"[1.68653404712677, 0.6634493470191956, 0.55]"
